Kp,Kd,J_axis,B_axis,tau_load,tau_v,old_gap_mean,old_error_mean,old_relative_error_mean,new_error_mean,rms_target_error_new,new_relative_error_mean,rms_relative_error_new,error_reduction_ratio,relative_error_reduction_ratio,max_abs_qdot_new,qdot_limit_rate,sat_ratio,max_abs_tau_new,oscillation_score,smoothness_cost,qdot_alloc_rmse,qdot_alloc_smoothness,old_qdot_rms,new_qdot_rms,new_vs_old_qdot_ratio,risk_score,max_abs_qdot_new_case_max,max_abs_tau_new_case_max,risk_score_case_max,compatibility_pass
320.0,48.0,0.05,0.5,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.125689980213639,0.15225787609649624,0.9464093115812627,1.1943944570058682,-0.0714764630792109,-0.04623686394353919,2.0,0.9592083288532608,0.7477043132900945,60.0,1.5832638309702531,0.3006680337494989,0.34975011793583216,0.06827159904602219,0.8879891707459998,1.9747151176863063,2.2415533083412673,3.3537357882069347,2.0,60.0,3.6260798185308247,False
320.0,48.0,0.05,0.5,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.125689980213639,0.15225787609649624,0.9464093115812627,1.1943944570058682,-0.0714764630792109,-0.04623686394353919,2.0,0.9592083288532608,0.7477043132900945,60.0,1.5832638309702531,0.3006680337494989,0.42703799623663535,0.049321935938560754,0.8879891707459998,1.9747151176863063,2.2415533083412673,3.3537357882069347,2.0,60.0,3.6260798185308247,False
320.0,48.0,0.05,0.5,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.125689980213639,0.15225787609649624,0.9464093115812627,1.1943944570058682,-0.0714764630792109,-0.04623686394353919,2.0,0.9592083288532608,0.7477043132900945,60.0,1.5832638309702531,0.3006680337494989,0.48967853693931573,0.038014134685460124,0.8879891707459998,1.9747151176863063,2.2415533083412673,3.3537357882069347,2.0,60.0,3.6260798185308247,False
320.0,48.0,0.03,0.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.1256140029187008,0.15254298175374306,0.9239404023624987,1.1488429887713205,-0.07134134103274824,-0.021853581522840382,2.0,0.9768944887604196,0.7622894305625368,60.0,1.3625243258270783,0.2850851963822949,0.34615626622800344,0.06687213221230005,0.8879891707459998,1.9680222618882977,2.2342532423714516,3.3546132475233397,2.0,60.0,3.5932754857988822,False
320.0,48.0,0.03,0.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.1256140029187008,0.15254298175374306,0.9239404023624987,1.1488429887713205,-0.07134134103274824,-0.021853581522840382,2.0,0.9768944887604196,0.7622894305625368,60.0,1.3625243258270783,0.2850851963822949,0.42416165800740696,0.04864123341493299,0.8879891707459998,1.9680222618882977,2.2342532423714516,3.3546132475233397,2.0,60.0,3.5932754857988822,False
320.0,48.0,0.03,0.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.1256140029187008,0.15254298175374306,0.9239404023624987,1.1488429887713205,-0.07134134103274824,-0.021853581522840382,2.0,0.9768944887604196,0.7622894305625368,60.0,1.3625243258270783,0.2850851963822949,0.4877227405734596,0.037689800352936745,0.8879891707459998,1.9680222618882977,2.2342532423714516,3.3546132475233397,2.0,60.0,3.5932754857988822,False
1000.0,64.0,0.03,5.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09488466704479154,0.12235972470500057,0.7846975668069516,1.0625087174245793,0.18963139568461868,0.12581427055465888,2.0,0.9585615361494543,0.7492257240983348,60.0,6.18932443703086,1.4627716564840945,0.7544866378097446,0.31577090063497215,0.8879891707459998,1.9665274277565525,2.2345055444441404,3.3547196629696563,2.0,60.0,3.473220886612328,False
1000.0,64.0,0.03,5.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09488466704479154,0.12235972470500057,0.7846975668069516,1.0625087174245793,0.18963139568461868,0.12581427055465888,2.0,0.9585615361494543,0.7492257240983348,60.0,6.18932443703086,1.4627716564840945,0.9039077203022512,0.2193774966453694,0.8879891707459998,1.9665274277565525,2.2345055444441404,3.3547196629696563,2.0,60.0,3.473220886612328,False
1000.0,64.0,0.03,5.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09488466704479154,0.12235972470500057,0.7846975668069516,1.0625087174245793,0.18963139568461868,0.12581427055465888,2.0,0.9585615361494543,0.7492257240983348,60.0,6.18932443703086,1.4627716564840945,1.016595057075556,0.1624822786041932,0.8879891707459998,1.9665274277565525,2.2345055444441404,3.3547196629696563,2.0,60.0,3.473220886612328,False
500.0,64.0,0.1,2.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11428505319580283,0.14041455100531494,0.9053106736188457,1.1823580104798634,0.026758526672650065,-0.002226099224188595,2.0,0.921114604968216,0.8125705171671996,60.0,2.6405337781484577,0.4813140530370355,0.4476614068610874,0.11159627570707698,0.8879891707459998,1.975064978749652,2.2425785962403655,3.354872259150753,2.0,60.0,3.5045403094083794,False
500.0,64.0,0.1,2.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11428505319580283,0.14041455100531494,0.9053106736188457,1.1823580104798634,0.026758526672650065,-0.002226099224188595,2.0,0.921114604968216,0.8125705171671996,60.0,2.6405337781484577,0.4813140530370355,0.5452006329315027,0.08014806631094683,0.8879891707459998,1.975064978749652,2.2425785962403655,3.354872259150753,2.0,60.0,3.5045403094083794,False
500.0,64.0,0.1,2.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11428505319580283,0.14041455100531494,0.9053106736188457,1.1823580104798634,0.026758526672650065,-0.002226099224188595,2.0,0.921114604968216,0.8125705171671996,60.0,2.6405337781484577,0.4813140530370355,0.6227518252963458,0.061251440320225316,0.8879891707459998,1.975064978749652,2.2425785962403655,3.354872259150753,2.0,60.0,3.5045403094083794,False
220.0,48.0,0.1,0.5,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.12407838754414735,0.15434340680873807,0.9020691861788623,1.115274148608284,-0.05944391238411437,-0.0008321572637156049,2.0,0.9277329821575276,0.8484836478898639,60.0,0.6310814567695303,0.11013396979376282,0.19906331454028944,0.021965833581850964,0.8879891707459998,1.948432093770701,2.2122136977332842,3.3553775625659634,2.0,60.0,3.6376689909318265,False
220.0,48.0,0.1,0.5,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12407838754414735,0.15434340680873807,0.9020691861788623,1.115274148608284,-0.05944391238411437,-0.0008321572637156049,2.0,0.9277329821575276,0.8484836478898639,60.0,0.6310814567695303,0.11013396979376282,0.2392947854008066,0.01540955038533758,0.8879891707459998,1.948432093770701,2.2122136977332842,3.3553775625659634,2.0,60.0,3.6376689909318265,False
220.0,48.0,0.1,0.5,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12407838754414735,0.15434340680873807,0.9020691861788623,1.115274148608284,-0.05944391238411437,-0.0008321572637156049,2.0,0.9277329821575276,0.8484836478898639,60.0,0.6310814567695303,0.11013396979376282,0.27130833257107306,0.01162908706025846,0.8879891707459998,1.948432093770701,2.2122136977332842,3.3553775625659634,2.0,60.0,3.6376689909318265,False
500.0,64.0,0.08,5.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11577173171096658,0.1422275771159337,0.8845190876335779,1.1283808938628652,0.013697294232804073,0.0212015490744812,2.0,0.9463204811074502,0.8219169805876071,60.0,2.136502641089798,0.40449355370278234,0.40961483459194487,0.09346008767984054,0.8879891707459998,1.9805748347219716,2.249521241301958,3.3554561311214712,2.0,60.0,3.5277090377516926,False
500.0,64.0,0.08,5.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11577173171096658,0.1422275771159337,0.8845190876335779,1.1283808938628652,0.013697294232804073,0.0212015490744812,2.0,0.9463204811074502,0.8219169805876071,60.0,2.136502641089798,0.40449355370278234,0.49981398629349105,0.06740271045219924,0.8879891707459998,1.9805748347219716,2.249521241301958,3.3554561311214712,2.0,60.0,3.5277090377516926,False
500.0,64.0,0.08,5.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11577173171096658,0.1422275771159337,0.8845190876335779,1.1283808938628652,0.013697294232804073,0.0212015490744812,2.0,0.9463204811074502,0.8219169805876071,60.0,2.136502641089798,0.40449355370278234,0.5722495538881688,0.0517706331536951,0.8879891707459998,1.9805748347219716,2.249521241301958,3.3554561311214712,2.0,60.0,3.5277090377516926,False
120.0,32.0,0.05,5.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.16262559583242903,0.19694759126184483,1.1223824626888266,1.3730722755691818,-0.3909487825569073,-0.2388535141441482,2.0,0.9930104745127833,0.4833021770200306,60.0,0.07283847650820131,0.012988074464436646,0.07517158760884751,0.0027807929520683194,0.8879891707459998,1.9963772168714295,2.266329705787647,3.3560407937007204,2.0,60.0,4.190060801836739,False
120.0,32.0,0.05,5.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.16262559583242903,0.19694759126184483,1.1223824626888266,1.3730722755691818,-0.3909487825569073,-0.2388535141441482,2.0,0.9930104745127833,0.4833021770200306,60.0,0.07283847650820131,0.012988074464436646,0.09147277713502514,0.002036834781638632,0.8879891707459998,1.9963772168714295,2.266329705787647,3.3560407937007204,2.0,60.0,4.190060801836739,False
120.0,32.0,0.05,5.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.16262559583242903,0.19694759126184483,1.1223824626888266,1.3730722755691818,-0.3909487825569073,-0.2388535141441482,2.0,0.9930104745127833,0.4833021770200306,60.0,0.07283847650820131,0.012988074464436646,0.10488849458960312,0.0015973249413194924,0.8879891707459998,1.9963772168714295,2.266329705787647,3.3560407937007204,2.0,60.0,4.190060801836739,False
1000.0,64.0,0.03,5.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09538503254391399,0.12262776785904192,0.7902209118897326,1.071057266379713,0.18554742161657017,0.1199359379042528,2.0,0.9586494026264804,0.748044890623573,60.0,6.180428134556576,1.4573673059438987,0.7537852475376442,0.31522167389181355,0.8879891707459998,1.9643405169557582,2.232142012979068,3.357078791121556,2.0,60.0,3.4605171271041595,False
1000.0,64.0,0.03,5.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09538503254391399,0.12262776785904192,0.7902209118897326,1.071057266379713,0.18554742161657017,0.1199359379042528,2.0,0.9586494026264804,0.748044890623573,60.0,6.180428134556576,1.4573673059438987,0.9032241213628556,0.21906500945397622,0.8879891707459998,1.9643405169557582,2.232142012979068,3.357078791121556,2.0,60.0,3.4605171271041595,False
1000.0,64.0,0.03,5.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09538503254391399,0.12262776785904192,0.7902209118897326,1.071057266379713,0.18554742161657017,0.1199359379042528,2.0,0.9586494026264804,0.748044890623573,60.0,6.180428134556576,1.4573673059438987,1.0159372603397716,0.1622816461361723,0.8879891707459998,1.9643405169557582,2.232142012979068,3.357078791121556,2.0,60.0,3.4605171271041595,False
500.0,64.0,0.08,0.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.1131913872796814,0.13933771223392505,0.8869775979383303,1.150046343043911,0.035913997845346456,0.017942825701939776,2.0,0.9359014545061589,0.8172163652589879,60.0,2.596052265777037,0.4985857227394663,0.4566043539959859,0.11608395145740838,0.8879891707459998,1.9653701840775597,2.2327829316923338,3.3572054142822148,2.0,60.0,3.496900133165558,False
500.0,64.0,0.08,0.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.1131913872796814,0.13933771223392505,0.8869775979383303,1.150046343043911,0.035913997845346456,0.017942825701939776,2.0,0.9359014545061589,0.8172163652589879,60.0,2.596052265777037,0.4985857227394663,0.5564364969780633,0.08347992011316722,0.8879891707459998,1.9653701840775597,2.2327829316923338,3.3572054142822148,2.0,60.0,3.496900133165558,False
500.0,64.0,0.08,0.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.1131913872796814,0.13933771223392505,0.8869775979383303,1.150046343043911,0.035913997845346456,0.017942825701939776,2.0,0.9359014545061589,0.8172163652589879,60.0,2.596052265777037,0.4985857227394663,0.635909728610138,0.063866142888286,0.8879891707459998,1.9653701840775597,2.2327829316923338,3.3572054142822148,2.0,60.0,3.496900133165558,False
320.0,48.0,0.05,1.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.12650442905882966,0.15312202889490795,0.9505189943113732,1.1972797013769745,-0.07857560778664711,-0.0508360434955438,2.0,0.9601528853446423,0.7437869244163929,60.0,1.5346121768140117,0.29024302622927484,0.3427767337577739,0.06559160647299589,0.8879891707459998,1.972643830557968,2.2393256587944084,3.3572450819511035,2.0,60.0,3.620070008188289,False
320.0,48.0,0.05,1.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12650442905882966,0.15312202889490795,0.9505189943113732,1.1972797013769745,-0.07857560778664711,-0.0508360434955438,2.0,0.9601528853446423,0.7437869244163929,60.0,1.5346121768140117,0.29024302622927484,0.41844771618486587,0.047377350309063156,0.8879891707459998,1.972643830557968,2.2393256587944084,3.3572450819511035,2.0,60.0,3.620070008188289,False
320.0,48.0,0.05,1.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12650442905882966,0.15312202889490795,0.9505189943113732,1.1972797013769745,-0.07857560778664711,-0.0508360434955438,2.0,0.9601528853446423,0.7437869244163929,60.0,1.5346121768140117,0.29024302622927484,0.4798426381807897,0.036523224917426204,0.8879891707459998,1.972643830557968,2.2393256587944084,3.3572450819511035,2.0,60.0,3.620070008188289,False
220.0,48.0,0.1,0.5,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.12882943592098248,0.15652191164694929,0.9276076749296699,1.1415071842351525,-0.09878315879645491,-0.025668969878009127,2.0,0.9286082796343459,0.8289854276389766,60.0,0.6216291353906034,0.10928648018148544,0.19919068185077987,0.021985496985064513,0.8879891707459998,1.948432503158079,2.2122141910010336,3.3578386605950903,2.0,60.0,3.602168839918621,False
220.0,48.0,0.1,0.5,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12882943592098248,0.15652191164694929,0.9276076749296699,1.1415071842351525,-0.09878315879645491,-0.025668969878009127,2.0,0.9286082796343459,0.8289854276389766,60.0,0.6216291353906034,0.10928648018148544,0.23964617186132015,0.015448919659484124,0.8879891707459998,1.948432503158079,2.2122141910010336,3.3578386605950903,2.0,60.0,3.602168839918621,False
220.0,48.0,0.1,0.5,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12882943592098248,0.15652191164694929,0.9276076749296699,1.1415071842351525,-0.09878315879645491,-0.025668969878009127,2.0,0.9286082796343459,0.8289854276389766,60.0,0.6216291353906034,0.10928648018148544,0.2718750928985181,0.011673123241237648,0.8879891707459998,1.948432503158079,2.2122141910010336,3.3578386605950903,2.0,60.0,3.602168839918621,False
320.0,48.0,0.03,0.5,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.12632768230910343,0.1533117196845607,0.9272008622991431,1.151102176834911,-0.07750819921863085,-0.025388337425884318,2.0,0.9774873980909191,0.7612521655252602,60.0,1.3216569363358355,0.2747105360011299,0.33993987382942886,0.06455089505193579,0.8879891707459998,1.9672592279851968,2.2332684273032855,3.3591632847154873,2.0,60.0,3.6108144088374226,False
320.0,48.0,0.03,0.5,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12632768230910343,0.1533117196845607,0.9272008622991431,1.151102176834911,-0.07750819921863085,-0.025388337425884318,2.0,0.9774873980909191,0.7612521655252602,60.0,1.3216569363358355,0.2747105360011299,0.41662077495271616,0.04698048177304089,0.8879891707459998,1.9672592279851968,2.2332684273032855,3.3591632847154873,2.0,60.0,3.6108144088374226,False
320.0,48.0,0.03,0.5,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12632768230910343,0.1533117196845607,0.9272008622991431,1.151102176834911,-0.07750819921863085,-0.025388337425884318,2.0,0.9774873980909191,0.7612521655252602,60.0,1.3216569363358355,0.2747105360011299,0.4791589421631458,0.036424465584214166,0.8879891707459998,1.9672592279851968,2.2332684273032855,3.3591632847154873,2.0,60.0,3.6108144088374226,False
320.0,48.0,0.03,1.0,0.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.1270733303345104,0.1541308137646011,0.9298039356620191,1.1522365081761472,-0.08396963555047816,-0.028333826405091536,2.0,0.9778207313597911,0.7586634725425312,60.0,1.2796775090353074,0.26622857662333455,0.33405916537103353,0.06241241784611216,0.8879891707459998,1.9676605689012332,2.233569491450569,3.360126658556005,2.0,60.0,3.6253370800572484,False
320.0,48.0,0.03,1.0,0.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.1270733303345104,0.1541308137646011,0.9298039356620191,1.1522365081761472,-0.08396963555047816,-0.028333826405091536,2.0,0.9778207313597911,0.7586634725425312,60.0,1.2796775090353074,0.26622857662333455,0.4094228990817609,0.04542360336017513,0.8879891707459998,1.9676605689012332,2.233569491450569,3.360126658556005,2.0,60.0,3.6253370800572484,False
320.0,48.0,0.03,1.0,0.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.1270733303345104,0.1541308137646011,0.9298039356620191,1.1522365081761472,-0.08396963555047816,-0.028333826405091536,2.0,0.9778207313597911,0.7586634725425312,60.0,1.2796775090353074,0.26622857662333455,0.47091397603134755,0.03522039927049448,0.8879891707459998,1.9676605689012332,2.233569491450569,3.360126658556005,2.0,60.0,3.6253370800572484,False
800.0,64.0,0.03,5.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.10335532861140732,0.12962316371727667,0.8453116716843921,1.1297797911432792,0.11884972711391126,0.06118407619494264,2.0,0.9623215024801939,0.7586288612810702,60.0,4.569919377258827,1.0416485839861638,0.6544785155999867,0.23761310072935307,0.8879891707459998,1.9639206035075483,2.230038412715987,3.360611526342977,2.0,60.0,3.4845114965443833,False
800.0,64.0,0.03,5.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.10335532861140732,0.12962316371727667,0.8453116716843921,1.1297797911432792,0.11884972711391126,0.06118407619494264,2.0,0.9623215024801939,0.7586288612810702,60.0,4.569919377258827,1.0416485839861638,0.7903131299008579,0.16769962075377826,0.8879891707459998,1.9639206035075483,2.230038412715987,3.360611526342977,2.0,60.0,3.4845114965443833,False
800.0,64.0,0.03,5.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.10335532861140732,0.12962316371727667,0.8453116716843921,1.1297797911432792,0.11884972711391126,0.06118407619494264,2.0,0.9623215024801939,0.7586288612810702,60.0,4.569919377258827,1.0416485839861638,0.8947700418810867,0.12586777802236168,0.8879891707459998,1.9639206035075483,2.230038412715987,3.360611526342977,2.0,60.0,3.4845114965443833,False
500.0,64.0,0.08,0.5,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11356958315632212,0.13973164431901053,0.888262947740151,1.1503832468919304,0.03272021796979129,0.01665898517469089,2.0,0.937462025931614,0.8180636686253159,60.0,2.551570753405616,0.48946133837523803,0.4517625407936599,0.11365839130638519,0.8879891707459998,1.962639347286389,2.2299955821343835,3.3613875852660424,2.0,60.0,3.4964536414541985,False
500.0,64.0,0.08,0.5,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11356958315632212,0.13973164431901053,0.888262947740151,1.1503832468919304,0.03272021796979129,0.01665898517469089,2.0,0.937462025931614,0.8180636686253159,60.0,2.551570753405616,0.48946133837523803,0.5504980579222671,0.08172257888788866,0.8879891707459998,1.962639347286389,2.2299955821343835,3.3613875852660424,2.0,60.0,3.4964536414541985,False
500.0,64.0,0.08,0.5,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11356958315632212,0.13973164431901053,0.888262947740151,1.1503832468919304,0.03272021796979129,0.01665898517469089,2.0,0.937462025931614,0.8180636686253159,60.0,2.551570753405616,0.48946133837523803,0.6291460785392323,0.06252544555977915,0.8879891707459998,1.962639347286389,2.2299955821343835,3.3613875852660424,2.0,60.0,3.4964536414541985,False
500.0,64.0,0.08,1.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11407019820593228,0.1402309563826805,0.8907321686157207,1.1520399893700184,0.02846563135509282,0.01407031286247718,2.0,0.9379897418714982,0.8166926917755976,60.0,2.5029190992493753,0.4794511025476476,0.4463370271932939,0.11094324642327877,0.8879891707459998,1.9673877361026895,2.2351461431292106,3.361667864643174,2.0,60.0,3.4994769211759356,False
500.0,64.0,0.08,1.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11407019820593228,0.1402309563826805,0.8907321686157207,1.1520399893700184,0.02846563135509282,0.01407031286247718,2.0,0.9379897418714982,0.8166926917755976,60.0,2.5029190992493753,0.4794511025476476,0.5437713618050284,0.07973795184917985,0.8879891707459998,1.9673877361026895,2.2351461431292106,3.361667864643174,2.0,60.0,3.4994769211759356,False
500.0,64.0,0.08,1.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11407019820593228,0.1402309563826805,0.8907321686157207,1.1520399893700184,0.02846563135509282,0.01407031286247718,2.0,0.9379897418714982,0.8166926917755976,60.0,2.5029190992493753,0.4794511025476476,0.6214018823810682,0.06099779830295442,0.8879891707459998,1.9673877361026895,2.2351461431292106,3.361667864643174,2.0,60.0,3.4994769211759356,False
120.0,32.0,0.05,0.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.15845905008339123,0.19025784549215843,1.1276935118545004,1.3843070532642403,-0.35603354895749617,-0.24733975089532018,2.0,0.9791901285036938,0.48735640252261997,60.0,0.17097581317764807,0.0331710519642729,0.11118939566346547,0.00665774210787554,0.8879891707459998,1.9949382889594414,2.264983482765481,3.3638100442223986,2.0,60.0,3.802485555811725,False
120.0,32.0,0.05,0.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.15845905008339123,0.19025784549215843,1.1276935118545004,1.3843070532642403,-0.35603354895749617,-0.24733975089532018,2.0,0.9791901285036938,0.48735640252261997,60.0,0.17097581317764807,0.0331710519642729,0.13419453725339456,0.004733203463156764,0.8879891707459998,1.9949382889594414,2.264983482765481,3.3638100442223986,2.0,60.0,3.802485555811725,False
120.0,32.0,0.05,0.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.15845905008339123,0.19025784549215843,1.1276935118545004,1.3843070532642403,-0.35603354895749617,-0.24733975089532018,2.0,0.9791901285036938,0.48735640252261997,60.0,0.17097581317764807,0.0331710519642729,0.15281124937794782,0.003620367878712362,0.8879891707459998,1.9949382889594414,2.264983482765481,3.3638100442223986,2.0,60.0,3.802485555811725,False
1000.0,64.0,0.03,5.0,10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.09606928103086133,0.12314729242688424,0.7978642421605067,1.0832337445496534,0.17981259757230356,0.11157053969834106,2.0,0.9585381136854961,0.7471228329276642,60.0,6.192660550458716,1.4597725849277265,0.7543109131178121,0.31560764358383164,0.8879891707459998,1.9723994038834956,2.240303336733826,3.3647330732511525,2.0,60.0,3.4658318370538517,False
1000.0,64.0,0.03,5.0,10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.09606928103086133,0.12314729242688424,0.7978642421605067,1.0832337445496534,0.17981259757230356,0.11157053969834106,2.0,0.9585381136854961,0.7471228329276642,60.0,6.192660550458716,1.4597725849277265,0.9039196968148603,0.21937504094214708,0.8879891707459998,1.9723994038834956,2.240303336733826,3.3647330732511525,2.0,60.0,3.4658318370538517,False
1000.0,64.0,0.03,5.0,10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.09606928103086133,0.12314729242688424,0.7978642421605067,1.0832337445496534,0.17981259757230356,0.11157053969834106,2.0,0.9585381136854961,0.7471228329276642,60.0,6.192660550458716,1.4597725849277265,1.0167963936284736,0.16254192081292476,0.8879891707459998,1.9723994038834956,2.240303336733826,3.3647330732511525,2.0,60.0,3.4658318370538517,False
220.0,48.0,0.1,1.0,-10.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.12489036197410494,0.15514069941009617,0.9049181676744673,1.1158904068497868,-0.06653077710663033,-0.004032122876046469,2.0,0.9313963364003589,0.8471965490407182,60.0,0.5966082846816793,0.10494403206727895,0.1942848797131062,0.02091868747805534,0.8879891707459998,1.9541980665805039,2.2189823119949983,3.364896467884459,2.0,60.0,3.650274593219844,False
220.0,48.0,0.1,1.0,-10.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.12489036197410494,0.15514069941009617,0.9049181676744673,1.1158904068497868,-0.06653077710663033,-0.004032122876046469,2.0,0.9313963364003589,0.8471965490407182,60.0,0.5966082846816793,0.10494403206727895,0.23371899323675213,0.014696579749365397,0.8879891707459998,1.9541980665805039,2.2189823119949983,3.364896467884459,2.0,60.0,3.650274593219844,False
220.0,48.0,0.1,1.0,-10.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.12489036197410494,0.15514069941009617,0.9049181676744673,1.1158904068497868,-0.06653077710663033,-0.004032122876046469,2.0,0.9313963364003589,0.8471965490407182,60.0,0.5966082846816793,0.10494403206727895,0.2651995467523115,0.011108987529606111,0.8879891707459998,1.9541980665805039,2.2189823119949983,3.364896467884459,2.0,60.0,3.650274593219844,False
500.0,64.0,0.08,2.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.11497182171729341,0.14115375694508303,0.894025600020195,1.1535023220638705,0.020749056737935524,0.010577207049225693,2.0,0.9399349358675356,0.8162714229463359,60.0,2.424798443147068,0.4616188525609705,0.43783953291232636,0.10672170323451821,0.8879891707459998,1.973282745225076,2.2417809407686167,3.3662772125504676,2.0,60.0,3.506986538377271,False
500.0,64.0,0.08,2.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.11497182171729341,0.14115375694508303,0.894025600020195,1.1535023220638705,0.020749056737935524,0.010577207049225693,2.0,0.9399349358675356,0.8162714229463359,60.0,2.424798443147068,0.4616188525609705,0.5335773853422769,0.07675323980109879,0.8879891707459998,1.973282745225076,2.2417809407686167,3.3662772125504676,2.0,60.0,3.506986538377271,False
500.0,64.0,0.08,2.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.11497182171729341,0.14115375694508303,0.894025600020195,1.1535023220638705,0.020749056737935524,0.010577207049225693,2.0,0.9399349358675356,0.8162714229463359,60.0,2.424798443147068,0.4616188525609705,0.6099389627711465,0.05875415949886146,0.8879891707459998,1.973282745225076,2.2417809407686167,3.3662772125504676,2.0,60.0,3.506986538377271,False
120.0,32.0,0.05,1.0,5.0,0.03,0.0,0.11750810432653913,0.9127935388315898,0.15989624977176592,0.19225735564203575,1.1286713421104186,1.3841156527423377,-0.36846163857794567,-0.24823282076238412,2.0,0.9826774757022781,0.4849739715777493,60.0,0.15095913261050875,0.027341178290661076,0.10119829976545475,0.005468856647931426,0.8879891707459998,1.9960161940210066,2.265686178672836,3.3674177051794794,2.0,60.0,3.820548594492559,False
120.0,32.0,0.05,1.0,5.0,0.04,0.0,0.11750810432653913,0.9127935388315898,0.15989624977176592,0.19225735564203575,1.1286713421104186,1.3841156527423377,-0.36846163857794567,-0.24823282076238412,2.0,0.9826774757022781,0.4849739715777493,60.0,0.15095913261050875,0.027341178290661076,0.12210319607214871,0.0038947158613681014,0.8879891707459998,1.9960161940210066,2.265686178672836,3.3674177051794794,2.0,60.0,3.820548594492559,False
120.0,32.0,0.05,1.0,5.0,0.05,0.0,0.11750810432653913,0.9127935388315898,0.15989624977176592,0.19225735564203575,1.1286713421104186,1.3841156527423377,-0.36846163857794567,-0.24823282076238412,2.0,0.9826774757022781,0.4849739715777493,60.0,0.15095913261050875,0.027341178290661076,0.13901352376959672,0.002983569931439742,0.8879891707459998,1.9960161940210066,2.265686178672836,3.3674177051794794,2.0,60.0,3.820548594492559,False
