step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
3690,-1.564588,4.136846,-11.092956,0.044544,-0.024284,0.005287,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.475344,4.04508,-11.098792,0.002554,-0.010928,0.007596,-12.0,2.0,1.0,0.0,0.0,0.0,-11.862564,2.0,1.0,0.0,0.0,0.0,0.126978,6.941203,-9.837752,-0.032739,-0.013899,-0.026113,0.140567,6.859482,-9.757286,-0.032739,-0.013899,-0.026113,0.192928,6.80174,-9.741021,-0.044546,-0.011993,-0.021752,-0.052361,0.057742,-0.016264,0.011808,-0.001906,-0.004361,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3720,-1.583745,4.269048,-11.319118,0.043914,-0.023893,0.00431,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494501,4.177282,-11.324954,0.001924,-0.010537,0.006619,-12.0,2.0,1.0,0.0,0.0,0.0,-11.99983,2.0,1.0,0.0,0.0,0.0,0.11011,7.039333,-9.934131,-0.032739,-0.013899,-0.026113,0.110128,7.039228,-9.934027,-0.032739,-0.013899,-0.026113,0.160133,6.98719,-9.926393,-0.043521,-0.011492,-0.022183,-0.050005,0.052038,-0.007634,0.010782,-0.002408,-0.00393,0.0,0.0,0.0,-0.0,0.0,0.0,
3750,-1.58378,4.269214,-11.319408,0.043925,-0.023889,0.004316,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494536,4.177448,-11.325244,0.001935,-0.010534,0.006625,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.160085,6.987424,-9.926629,-0.04352,-0.011506,-0.022186,-0.049996,0.05203,-0.007621,0.010781,-0.002393,-0.003927,0.0,0.0,-0.0,-0.0,0.0,0.0,
3780,-1.583777,4.269223,-11.31939,0.043929,-0.023882,0.004308,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494533,4.177457,-11.325226,0.001938,-0.010527,0.006617,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.160085,6.987416,-9.926618,-0.043519,-0.0115,-0.022188,-0.049996,0.052039,-0.007632,0.010781,-0.0024,-0.003925,-0.0,0.0,-0.0,-0.0,0.0,0.0,
3810,-1.583768,4.269199,-11.319402,0.043922,-0.023895,0.004311,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494525,4.177433,-11.325238,0.001932,-0.01054,0.00662,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.1601,6.98742,-9.92662,-0.043519,-0.011491,-0.022184,-0.050011,0.052035,-0.007631,0.01078,-0.002408,-0.003929,-0.0,-0.0,0.0,-0.0,0.0,0.0,
3840,-1.583771,4.269218,-11.319417,0.043919,-0.023878,0.004311,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494527,4.177452,-11.325253,0.001929,-0.010523,0.00662,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.16009,6.987438,-9.926628,-0.043509,-0.011501,-0.02218,-0.050001,0.052017,-0.007622,0.010771,-0.002398,-0.003933,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3870,-1.58377,4.269226,-11.319409,0.043898,-0.023875,0.004303,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494526,4.177461,-11.325245,0.001908,-0.01052,0.006612,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.160096,6.98743,-9.926622,-0.043509,-0.011489,-0.022182,-0.050007,0.052024,-0.007628,0.010771,-0.00241,-0.003931,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3900,-1.583774,4.269233,-11.319401,0.043913,-0.023882,0.004309,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494531,4.177467,-11.325236,0.001922,-0.010527,0.006618,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.16009,6.987428,-9.92662,-0.043511,-0.011491,-0.022178,-0.050001,0.052027,-0.00763,0.010773,-0.002409,-0.003935,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3930,-1.583773,4.269212,-11.319407,0.043916,-0.023884,0.004309,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494529,4.177446,-11.325243,0.001926,-0.010529,0.006618,-12.0,2.0,1.0,0.0,0.0,0.0,-12.0,2.0,1.0,0.0,0.0,0.0,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.110089,7.039455,-9.93425,-0.032739,-0.013899,-0.026113,0.160097,6.987423,-9.926625,-0.043512,-0.011497,-0.022177,-0.050008,0.052032,-0.007625,0.010773,-0.002402,-0.003936,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
3960,-1.247506,1.065166,-5.709019,0.050111,-0.023586,0.000537,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.158262,0.9734,-5.714855,0.008121,-0.010231,0.002847,-2.5,2.0,1.0,0.0,0.0,0.0,-4.471177,2.0,1.0,0.0,0.0,0.0,0.787341,1.72749,-4.627224,-0.032739,-0.013899,-0.026113,0.72717,2.360142,-5.26567,-0.032739,-0.013899,-0.026113,0.735384,2.430111,-5.342375,-0.045219,-0.013854,-0.028821,-0.008214,-0.069969,0.076706,0.01248,-4.6e-05,0.002708,0.0,0.0,0.0,-0.0,0.0,0.0,
3990,-1.19566,-6.221825,7.092145,-0.0387,-0.012984,-0.035438,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.106417,-6.313591,7.086309,-0.08069,0.000371,-0.033129,12.0,2.0,1.0,0.0,0.0,0.0,10.400036,2.0,1.0,0.0,0.0,0.0,0.663674,-8.620217,5.855761,-0.032739,-0.013899,-0.026113,0.718677,-8.01597,5.250705,-0.032739,-0.013899,-0.026113,0.773573,-7.808363,5.23345,0.028948,0.045391,-0.004809,-0.054896,-0.207608,0.017255,-0.061687,-0.05929,-0.021305,-0.0,0.0,0.0,-0.0,0.0,0.0,
4020,-1.42773,-7.518842,9.317591,-0.011463,-0.000443,-0.006534,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.338486,-7.610608,9.311755,-0.053453,0.012912,-0.004225,12.0,2.0,1.0,0.0,0.0,0.0,11.998019,2.0,1.0,0.0,0.0,0.0,0.533558,-9.743937,6.971713,-0.032739,-0.013899,-0.026113,0.53371,-9.742728,6.970517,-0.032739,-0.013899,-0.026113,0.597481,-9.663437,7.013091,0.009299,0.009203,0.001731,-0.063771,-0.079291,-0.042574,-0.042037,-0.023102,-0.027844,0.0,0.0,-0.0,-0.0,0.0,0.0,
4050,-1.436784,-7.505326,9.302942,-0.007478,-0.000511,-0.006489,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.34754,-7.597092,9.297106,-0.049468,0.012844,-0.00418,11.5,2.0,1.0,0.0,0.0,0.0,11.899998,2.0,1.0,0.0,0.0,0.0,0.542211,-9.674852,6.903356,-0.032739,-0.013899,-0.026113,0.536473,-9.720662,6.948683,-0.032739,-0.013899,-0.026113,0.590169,-9.653851,6.995232,0.006883,0.007109,-0.000643,-0.053696,-0.066811,-0.046549,-0.039622,-0.021008,-0.02547,0.0,0.0,0.0,-0.0,0.0,0.0,
4080,-1.005561,-1.520386,-1.277245,-0.004686,0.021042,0.00536,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.916317,-1.612152,-1.283081,-0.046676,0.034397,0.007669,-2.5,2.0,1.0,0.0,0.0,0.0,-1.221981,2.0,1.0,0.0,0.0,0.0,0.925673,-0.534764,-2.329986,-0.032739,-0.013899,-0.026113,0.939976,-1.067682,-1.787407,-0.032739,-0.013899,-0.026113,1.022692,-1.095348,-1.665847,0.015248,-0.014329,0.007455,-0.082716,0.027666,-0.12156,-0.047986,0.000429,-0.033568,-0.0,0.0,0.0,-0.0,0.0,0.0,
4110,-1.130469,0.361255,-4.50764,-0.004194,0.015662,-0.003186,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.041225,0.269489,-4.513475,-0.046184,0.029017,-0.000877,-6.5,2.0,1.0,0.0,0.0,0.0,-4.833962,2.0,1.0,0.0,0.0,0.0,0.766174,1.98086,-4.88362,-0.032739,-0.013899,-0.026113,0.801979,1.517028,-4.413719,-0.032739,-0.013899,-0.026113,0.843442,1.505947,-4.315192,0.014901,-0.00713,9.3e-05,-0.041463,0.011081,-0.098527,-0.047639,-0.00677,-0.026206,-0.0,0.0,-0.0,-0.0,0.0,0.0,
4140,-1.583828,4.257234,-11.272278,0.05268,-0.026767,0.004104,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.494585,4.165469,-11.278114,0.01069,-0.013412,0.006413,-12.0,2.0,1.0,0.0,0.0,0.0,-11.97159,2.0,1.0,0.0,0.0,0.0,0.113594,7.01914,-9.914304,-0.032739,-0.013899,-0.026113,0.116571,7.001706,-9.897172,-0.032739,-0.013899,-0.026113,0.153515,6.952832,-9.893072,-0.050373,-0.014781,-0.027454,-0.036944,0.048874,-0.0041,0.017634,0.000881,0.001341,-0.0,-0.0,0.0,-0.0,0.0,0.0,
4170,-1.541539,3.945514,-10.7509,0.043159,-0.023606,0.001615,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.452296,3.853748,-10.756736,0.001169,-0.010251,0.003925,-9.5,2.0,1.0,0.0,0.0,0.0,-10.844605,2.0,1.0,0.0,0.0,0.0,0.246777,6.215247,-9.122451,-0.032739,-0.013899,-0.026113,0.193712,6.538855,-9.441462,-0.032739,-0.013899,-0.026113,0.231741,6.518269,-9.467648,-0.041766,-0.010235,-0.023959,-0.038029,0.020586,0.026186,0.009027,-0.003664,-0.002155,0.0,-0.0,0.0,-0.0,0.0,0.0,
4200,-1.041449,0.337758,-4.36505,-0.055261,0.000222,-0.027876,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.952206,0.245992,-4.370886,-0.097251,0.013577,-0.025567,-2.0,2.0,1.0,0.0,0.0,0.0,-3.149305,2.0,1.0,0.0,0.0,0.0,0.854733,0.805777,-3.69276,-0.032739,-0.013899,-0.026113,0.819804,1.266627,-4.15972,-0.032739,-0.013899,-0.026113,0.863623,1.469185,-4.150908,0.042553,0.043981,0.009237,-0.043819,-0.202558,-0.008812,-0.075292,-0.05788,-0.03535,0.0,0.0,-0.0,-0.0,0.0,0.0,
4230,-1.030128,-0.653784,-2.723692,-0.020319,0.000867,-0.014528,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.940884,-0.74555,-2.729527,-0.062309,0.014222,-0.012219,-2.0,2.0,1.0,0.0,0.0,0.0,-2.001423,2.0,1.0,0.0,0.0,0.0,0.900884,0.006977,-2.88112,-0.032739,-0.013899,-0.026113,0.90084,0.007833,-2.881991,-0.032739,-0.013899,-0.026113,0.948514,0.104489,-2.832571,0.018152,0.01717,-7.4e-05,-0.047674,-0.096655,-0.04942,-0.05089,-0.031069,-0.026039,0.0,-0.0,0.0,-0.0,0.0,0.0,
4260,-0.966939,-2.3517,0.282699,-0.01969,-0.001987,-0.014006,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.877695,-2.443466,0.276863,-0.06168,0.011368,-0.011697,1.5,2.0,1.0,0.0,0.0,0.0,1.488336,2.0,1.0,0.0,0.0,0.0,0.970653,-2.415956,-0.414245,-0.032739,-0.013899,-0.026113,0.970599,-2.408984,-0.421345,-0.032739,-0.013899,-0.026113,1.027354,-2.313772,-0.37516,0.015785,0.018402,0.000116,-0.056755,-0.095211,-0.046186,-0.048524,-0.032301,-0.02623,0.0,0.0,-0.0,-0.0,0.0,0.0,
4290,-0.950824,-2.366629,0.304539,-0.025311,0.008121,-0.012287,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.861581,-2.458395,0.298703,-0.067301,0.021476,-0.009978,1.5,2.0,1.0,0.0,0.0,0.0,1.499986,2.0,1.0,0.0,0.0,0.0,0.970708,-2.424037,-0.406014,-0.032739,-0.013899,-0.026113,0.970708,-2.424028,-0.406023,-0.032739,-0.013899,-0.026113,1.037418,-2.324583,-0.347096,0.02538,0.013755,0.004902,-0.066711,-0.099445,-0.058928,-0.058118,-0.027655,-0.031015,0.0,0.0,0.0,-0.0,0.0,0.0,
4320,-0.956457,-3.785975,2.876157,-0.03773,-0.006909,-0.027297,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.867214,-3.87774,2.870321,-0.07972,0.006446,-0.024988,6.0,2.0,1.0,0.0,0.0,0.0,5.113439,2.0,1.0,0.0,0.0,0.0,0.930475,-4.931803,2.143665,-0.032739,-0.013899,-0.026113,0.941529,-4.548563,1.754539,-0.032739,-0.013899,-0.026113,0.99915,-4.368738,1.765994,0.028611,0.037381,0.000191,-0.057621,-0.179825,-0.011455,-0.061349,-0.051281,-0.026304,0.0,0.0,0.0,-0.0,0.0,0.0,
4350,-1.014063,-4.557102,4.18167,-0.020011,0.004627,-0.007217,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.924819,-4.648867,4.175834,-0.062001,0.017982,-0.004908,6.0,2.0,1.0,0.0,0.0,0.0,5.998902,2.0,1.0,0.0,0.0,0.0,0.903116,-5.547326,2.767203,-0.032739,-0.013899,-0.026113,0.903149,-5.546665,2.766534,-0.032739,-0.013899,-0.026113,0.970131,-5.45648,2.822455,0.017905,0.010796,0.006046,-0.066983,-0.090185,-0.055921,-0.050643,-0.024695,-0.032159,0.0,0.0,-0.0,-0.0,0.0,0.0,
4380,-1.015035,-4.561761,4.179092,-0.020033,0.00492,-0.007038,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.925791,-4.653527,4.173256,-0.062023,0.018275,-0.004729,6.0,2.0,1.0,0.0,0.0,0.0,5.999999,2.0,1.0,0.0,0.0,0.0,0.903078,-5.548089,2.767975,-0.032739,-0.013899,-0.026113,0.903078,-5.548088,2.767974,-0.032739,-0.013899,-0.026113,0.971324,-5.457777,2.823434,0.018047,0.010521,0.006205,-0.068247,-0.090311,-0.05546,-0.050785,-0.02442,-0.032318,0.0,0.0,0.0,-0.0,0.0,0.0,
4410,-1.015844,-4.563825,4.176557,-0.020071,0.005009,-0.007022,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.9266,-4.655591,4.170722,-0.062061,0.018365,-0.004713,6.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.971657,-5.457698,2.823291,0.018124,0.010479,0.006232,-0.068579,-0.090392,-0.055315,-0.050862,-0.024378,-0.032346,-0.0,0.0,-0.0,-0.0,0.0,0.0,
4440,-1.016012,-4.564726,4.175441,-0.020083,0.005172,-0.006974,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.926769,-4.656492,4.169605,-0.062073,0.018527,-0.004665,6.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.971962,-5.457603,2.823227,0.018219,0.010351,0.006294,-0.068884,-0.090486,-0.055252,-0.050958,-0.02425,-0.032407,-0.0,0.0,0.0,-0.0,0.0,0.0,
4470,-1.015615,-4.564446,4.17511,-0.019954,0.005142,-0.006873,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.926371,-4.656212,4.169274,-0.061944,0.018497,-0.004564,6.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.972507,-5.45726,2.822606,0.018083,0.010249,0.006291,-0.069429,-0.09083,-0.05463,-0.050821,-0.024148,-0.032404,-0.0,0.0,0.0,-0.0,0.0,0.0,
4500,-1.01471,-4.562824,4.177023,-0.01988,0.005272,-0.006755,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.925466,-4.654589,4.171187,-0.06187,0.018627,-0.004445,6.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.903078,-5.548089,2.767976,-0.032739,-0.013899,-0.026113,0.972587,-5.457246,2.822545,0.018075,0.010078,0.006341,-0.06951,-0.090843,-0.054569,-0.050814,-0.023977,-0.032454,-0.0,0.0,0.0,-0.0,0.0,0.0,
4530,-1.048,-4.527847,4.185992,4.497118,-0.093081,-0.07125,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.958756,-4.619613,4.180156,4.455128,-0.079726,-0.06894,6.0,2.0,1.0,0.0,0.0,7.5,6.0,2.0,1.0,0.0,0.0,5.570369,0.903078,-5.548089,2.767976,-3.160225,-3.141386,-3.1536,0.903078,-5.548089,2.767976,-2.680928,-2.662089,-2.674303,0.938546,-5.45588,2.806037,-2.573275,-2.563418,-2.597843,-0.035468,-0.09221,-0.038062,-0.107653,-0.098671,-0.07646,-0.0,0.0,0.0,0.0,0.0,0.0,
4560,-1.082556,-4.520538,4.217827,11.417809,-0.82412,-0.676065,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.993312,-4.612304,4.211991,11.375819,-0.810764,-0.673755,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.98164,0.903078,-5.548089,2.767976,-6.550505,-6.531666,-6.54388,0.903078,-5.548089,2.767976,-6.542396,-6.523557,-6.535771,0.946197,-5.471386,2.819134,-6.490742,-6.490859,-6.516962,-0.043119,-0.076703,-0.051158,-0.051654,-0.032698,-0.018809,-0.0,0.0,0.0,0.0,0.0,-0.0,
4590,-1.08292,-4.521198,4.216226,11.450484,-0.832559,-0.677618,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.993677,-4.612964,4.21039,11.408494,-0.819203,-0.675308,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.999977,0.903078,-5.548089,2.767976,-6.559897,-6.541057,-6.553271,0.903078,-5.548089,2.767976,-6.559886,-6.541047,-6.553261,0.949917,-5.470742,2.81778,-6.509798,-6.50906,-6.535169,-0.046839,-0.077347,-0.049804,-0.050089,-0.031987,-0.018092,-0.0,0.0,0.0,-0.0,-0.0,-0.0,
4620,-1.083552,-4.516423,4.220365,11.44839,-0.834088,-0.678054,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.994308,-4.608189,4.214529,11.4064,-0.820733,-0.675745,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,12.0,0.903078,-5.548089,2.767976,-6.559908,-6.541069,-6.553283,0.903078,-5.548089,2.767976,-6.559908,-6.541069,-6.553283,0.947226,-5.469142,2.820622,-6.506772,-6.507201,-6.536768,-0.044148,-0.078947,-0.052646,-0.053136,-0.033867,-0.016515,-0.0,0.0,0.0,-0.0,0.0,-0.0,
4650,-1.078783,-4.512278,4.214926,11.448607,-0.831533,-0.674295,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.989539,-4.604044,4.209091,11.406617,-0.818178,-0.671985,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,12.0,0.903078,-5.548089,2.767976,-6.559908,-6.541069,-6.553283,0.903078,-5.548089,2.767976,-6.559908,-6.541069,-6.553283,0.948857,-5.461565,2.818603,-6.506669,-6.510697,-6.533138,-0.04578,-0.086524,-0.050628,-0.053239,-0.030372,-0.020145,-0.0,0.0,0.0,0.0,0.0,-0.0,
4680,-1.021942,-4.56828,4.212707,2.488832,0.017322,0.010202,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.932698,-4.660046,4.206871,2.446842,0.030677,0.012512,6.0,2.0,1.0,0.0,0.0,-0.5,6.0,2.0,1.0,0.0,0.0,1.492444,0.903078,-5.548089,2.767976,-0.887951,-0.869111,-0.881325,0.903078,-5.548089,2.767976,-1.406274,-1.387435,-1.399649,0.969423,-5.482851,2.837123,-1.414406,-1.449781,-1.428812,-0.066345,-0.065239,-0.069147,0.008132,0.062346,0.029163,-0.0,0.0,0.0,0.0,0.0,-0.0,
4710,-1.126635,-3.978338,4.685131,-11.462806,-1.375398,-0.466854,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.037391,-4.070104,4.679295,-11.504797,-1.362043,-0.464545,6.0,2.0,1.0,0.0,0.0,-12.0,6.0,2.0,1.0,0.0,0.0,-11.580579,0.903078,-5.548089,2.767976,7.057277,7.076116,7.063902,0.903078,-5.548089,2.767976,6.848798,6.867638,6.855424,0.762318,-5.516978,2.730962,6.799286,6.831816,6.812481,0.14076,-0.031111,0.037013,0.049512,0.035821,0.042942,-0.0,0.0,0.0,-0.0,-0.0,0.0,
4740,-1.119041,-3.969316,4.713853,-12.276054,-1.566926,-0.498973,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.029797,-4.061081,4.708017,-12.318044,-1.553571,-0.496664,6.0,2.0,1.0,0.0,0.0,-12.0,6.0,2.0,1.0,0.0,0.0,-11.999481,0.903078,-5.548089,2.767976,7.329332,7.348171,7.335957,0.903078,-5.548089,2.767976,7.329039,7.347878,7.335664,0.770664,-5.532562,2.729973,7.3044,7.336579,7.310163,0.132414,-0.015527,0.038002,0.024639,0.0113,0.025501,-0.0,0.0,0.0,0.0,0.0,-0.0,
4770,-1.113694,-3.974133,4.713229,-12.280135,-1.567482,-0.501621,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.02445,-4.065899,4.707393,-12.322125,-1.554127,-0.499311,6.0,2.0,1.0,0.0,0.0,-12.0,6.0,2.0,1.0,0.0,0.0,-11.999999,0.903078,-5.548089,2.767976,7.329669,7.348508,7.336294,0.903078,-5.548089,2.767976,7.329669,7.348508,7.336294,0.775056,-5.532596,2.732386,7.30975,7.339194,7.309931,0.128021,-0.015493,0.035589,0.019919,0.009314,0.026363,-0.0,0.0,0.0,-0.0,-0.0,0.0,
4800,-1.184364,-4.153213,4.592211,-8.43453,-0.776763,-0.366039,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-1.09512,-4.244978,4.586375,-8.47652,-0.763408,-0.36373,6.0,2.0,1.0,0.0,0.0,-5.5,6.0,2.0,1.0,0.0,0.0,-7.390049,0.903078,-5.548089,2.767976,4.396584,4.415423,4.403209,0.903078,-5.548089,2.767976,4.921698,4.940537,4.928323,0.811634,-5.577099,2.713793,4.964507,4.987717,4.958284,0.091443,0.02901,0.054183,-0.042809,-0.04718,-0.029961,-0.0,0.0,0.0,0.0,0.0,-0.0,
4830,-1.06481,-4.535877,4.176149,6.288155,-0.212258,-0.150615,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.975566,-4.627643,4.170313,6.246165,-0.198903,-0.148306,6.0,2.0,1.0,0.0,0.0,9.5,6.0,2.0,1.0,0.0,0.0,7.500136,0.903078,-5.548089,2.767976,-4.203531,-4.184692,-4.196906,0.903078,-5.548089,2.767976,-3.700469,-3.68163,-3.693844,0.93335,-5.460266,2.803181,-3.596142,-3.577572,-3.615895,-0.030273,-0.087823,-0.035206,-0.104328,-0.104059,-0.077949,-0.0,0.0,0.0,0.0,0.0,0.0,
4860,-1.073188,-4.516495,4.21578,11.439771,-0.806316,-0.679008,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.983944,-4.608261,4.209944,11.397781,-0.792961,-0.676699,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.992444,0.903078,-5.548089,2.767976,-6.556039,-6.5372,-6.549413,0.903078,-5.548089,2.767976,-6.552692,-6.533853,-6.546067,0.947529,-5.468139,2.812546,-6.504123,-6.501057,-6.528264,-0.044451,-0.079951,-0.04457,-0.048569,-0.032796,-0.017803,-0.0,0.0,0.0,-0.0,0.0,-0.0,
4890,-1.05857,-4.516606,4.212461,11.446754,-0.806568,-0.684959,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.969327,-4.608371,4.206625,11.404764,-0.793213,-0.68265,6.0,2.0,1.0,0.0,0.0,12.0,6.0,2.0,1.0,0.0,0.0,11.999991,0.903078,-5.548089,2.767976,-6.559903,-6.541064,-6.553278,0.903078,-5.548089,2.767976,-6.559899,-6.54106,-6.553274,0.954012,-5.45835,2.819627,-6.506563,-6.505308,-6.533739,-0.050934,-0.08974,-0.051651,-0.053336,-0.035752,-0.019535,-0.0,0.0,0.0,-0.0,0.0,0.0,
4920,-1.031886,-4.5625,4.216055,7.195388,-0.252485,-0.204621,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,-0.942642,-4.654266,4.210219,7.153398,-0.23913,-0.202312,6.0,2.0,1.0,0.0,0.0,4.5,6.0,2.0,1.0,0.0,0.0,6.429631,0.903078,-5.548089,2.767976,-3.627263,-3.608424,-3.620638,0.903078,-5.548089,2.767976,-4.092631,-4.073792,-4.086006,0.972144,-5.486261,2.828277,-4.096263,-4.124087,-4.110349,-0.069067,-0.061829,-0.060301,0.003632,0.050295,0.024344,-0.0,0.0,0.0,-0.0,-0.0,0.0,
