step,front_roll_raw_deg,front_pitch_raw_deg,front_yaw_raw_deg,rear_roll_raw_deg,rear_pitch_raw_deg,rear_yaw_raw_deg,front_roll_bias_deg,front_pitch_bias_deg,front_yaw_bias_deg,rear_roll_bias_deg,rear_pitch_bias_deg,rear_yaw_bias_deg,front_roll_meas_deg,front_pitch_meas_deg,front_yaw_meas_deg,rear_roll_meas_deg,rear_pitch_meas_deg,rear_yaw_meas_deg,front_roll_des_deg,front_pitch_des_deg,front_yaw_des_deg,rear_roll_des_deg,rear_pitch_des_deg,rear_yaw_des_deg,front_roll_cmd_deg,front_pitch_cmd_deg,front_yaw_cmd_deg,rear_roll_cmd_deg,rear_pitch_cmd_deg,rear_yaw_cmd_deg,front_q_ik_0_deg,front_q_ik_1_deg,front_q_ik_2_deg,rear_q_ik_0_deg,rear_q_ik_1_deg,rear_q_ik_2_deg,front_q_cmd_0_deg,front_q_cmd_1_deg,front_q_cmd_2_deg,rear_q_cmd_0_deg,rear_q_cmd_1_deg,rear_q_cmd_2_deg,front_q_sim_0_deg,front_q_sim_1_deg,front_q_sim_2_deg,rear_q_sim_0_deg,rear_q_sim_1_deg,rear_q_sim_2_deg,front_track_err_0_deg,front_track_err_1_deg,front_track_err_2_deg,rear_track_err_0_deg,rear_track_err_1_deg,rear_track_err_2_deg,front_residual_0,front_residual_1,front_residual_2,rear_residual_0,rear_residual_1,rear_residual_2,ik_error
3570,1.87905,-4.68334,9.284775,1.318584,0.038157,0.020573,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.968293,-4.775106,9.278939,1.276594,0.051512,0.022882,10.5,-0.5,-2.5,0.0,0.0,3.5,10.5,-0.5,-2.5,0.0,0.0,1.91943,0.246645,-5.679708,9.023218,-1.130268,-1.111428,-1.123642,0.246645,-5.679708,9.023218,-0.785825,-0.766986,-0.7792,0.162549,-5.690747,8.974983,-0.773658,-0.736986,-0.768896,0.084097,0.011039,0.048235,-0.012167,-0.03,-0.010304,-0.0,-0.0,0.0,0.0,-0.0,-0.0,
3600,2.211918,-5.098844,9.010355,11.290707,-0.280471,-0.476517,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.301162,-5.19061,9.004519,11.248717,-0.267116,-0.474208,10.5,-0.5,-2.5,0.0,0.0,12.0,10.5,-0.5,-2.5,0.0,0.0,11.890568,0.246645,-5.679708,9.023218,-6.503838,-6.484998,-6.497212,0.246645,-5.679708,9.023218,-6.45658,-6.43774,-6.449954,0.294583,-5.603548,9.061021,-6.404895,-6.400412,-6.426591,-0.047937,-0.07616,-0.037803,-0.051684,-0.037328,-0.023364,0.0,0.0,-0.0,-0.0,0.0,-0.0,
3630,2.214169,-5.106118,9.009916,11.485886,-0.302565,-0.498795,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.303412,-5.197884,9.00408,11.443896,-0.289209,-0.496485,10.5,-0.5,-2.5,0.0,0.0,12.0,10.5,-0.5,-2.5,0.0,0.0,11.999865,0.246645,-5.679708,9.023218,-6.559839,-6.541,-6.553213,0.246645,-5.679708,9.023218,-6.559779,-6.540939,-6.553153,0.296018,-5.605212,9.064314,-6.513851,-6.511099,-6.535262,-0.049373,-0.074496,-0.041096,-0.045928,-0.02984,-0.017891,0.0,0.0,-0.0,-0.0,-0.0,0.0,
3660,2.118139,-5.018901,9.116941,3.940528,0.131298,0.036331,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.207383,-5.110667,9.111105,3.898538,0.144653,0.038641,10.5,-0.5,-2.5,0.0,0.0,1.0,10.5,-0.5,-2.5,0.0,0.0,2.985242,0.246645,-5.679708,9.023218,-1.730594,-1.711754,-1.723968,0.246645,-5.679708,9.023218,-2.237836,-2.218997,-2.231211,0.316493,-5.624929,9.081027,-2.249268,-2.271987,-2.263828,-0.069847,-0.054779,-0.057809,0.011431,0.05299,0.032617,0.0,0.0,-0.0,0.0,0.0,0.0,
3690,1.898118,-3.033031,9.955766,-10.693291,-1.731406,-0.538679,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.987362,-3.124796,9.94993,-10.735281,-1.718051,-0.53637,10.5,-0.5,-2.5,0.0,0.0,-12.0,10.5,-0.5,-2.5,0.0,0.0,-11.180818,0.246645,-5.679708,9.023218,6.79869,6.817529,6.805315,0.246645,-5.679708,9.023218,6.436647,6.455486,6.443272,0.148479,-5.639184,8.999903,6.371675,6.406855,6.390029,0.098166,-0.040524,0.023315,0.064972,0.048631,0.053244,0.0,0.0,-0.0,0.0,0.0,-0.0,
3720,1.89462,-2.918972,10.000654,-12.182212,-2.144001,-0.597286,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.983864,-3.010738,9.994819,-12.224202,-2.130646,-0.594977,10.5,-0.5,-2.5,0.0,0.0,-12.0,10.5,-0.5,-2.5,0.0,0.0,-11.998986,0.246645,-5.679708,9.023218,7.32901,7.347849,7.335635,0.246645,-5.679708,9.023218,7.328438,7.347277,7.335063,0.131587,-5.665604,8.993845,7.306477,7.339241,7.309097,0.115058,-0.014104,0.029373,0.021961,0.008037,0.025966,0.0,0.0,-0.0,-0.0,0.0,0.0,
3750,1.814935,-3.678197,9.77727,-4.492286,-0.475417,-0.256898,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.904179,-3.769962,9.771434,-4.534276,-0.462061,-0.254589,10.5,-0.5,-2.5,0.0,0.0,-1.5,10.5,-0.5,-2.5,0.0,0.0,-3.481552,0.246645,-5.679708,9.023218,2.013022,2.031861,2.019648,0.246645,-5.679708,9.023218,2.565079,2.583919,2.571705,0.172051,-5.681802,9.006429,2.632332,2.654258,2.613449,0.074594,0.002094,0.016789,-0.067252,-0.070339,-0.041744,0.0,0.0,-0.0,0.0,0.0,-0.0,
3780,2.19363,-5.069877,9.026263,9.85356,-0.124791,-0.322489,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.282873,-5.161643,9.020427,9.81157,-0.111435,-0.320179,10.5,-0.5,-2.5,0.0,0.0,12.0,10.5,-0.5,-2.5,0.0,0.0,10.976023,0.246645,-5.679708,9.023218,-6.032878,-6.014038,-6.026252,0.246645,-5.679708,9.023218,-5.684446,-5.665607,-5.677821,0.282425,-5.611989,9.050755,-5.603036,-5.588374,-5.620043,-0.03578,-0.067719,-0.027537,-0.08141,-0.077233,-0.057778,0.0,0.0,-0.0,-0.0,-0.0,0.0,
3810,2.24059,-5.119572,9.000136,11.477226,-0.269287,-0.496321,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.329834,-5.211338,8.9943,11.435236,-0.255932,-0.494011,10.5,-0.5,-2.5,0.0,0.0,12.0,10.5,-0.5,-2.5,0.0,0.0,11.998732,0.246645,-5.679708,9.023218,-6.559259,-6.54042,-6.552634,0.246645,-5.679708,9.023218,-6.558697,-6.539857,-6.552071,0.306047,-5.599976,9.072384,-6.507744,-6.504835,-6.531868,-0.059401,-0.079732,-0.049166,-0.050953,-0.035023,-0.020203,0.0,0.0,-0.0,0.0,0.0,0.0,
3840,2.171208,-5.054132,9.086186,5.361253,0.133103,0.002015,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.260452,-5.145898,9.08035,5.319263,0.146459,0.004325,10.5,-0.5,-2.5,0.0,0.0,2.5,10.5,-0.5,-2.5,0.0,0.0,4.471175,0.246645,-5.679708,9.023218,-2.556881,-2.538042,-2.550256,0.246645,-5.679708,9.023218,-3.050188,-3.031349,-3.043563,0.327877,-5.618485,9.087919,-3.053709,-3.084818,-3.069465,-0.081231,-0.061222,-0.064701,0.003521,0.053468,0.025902,0.0,0.0,-0.0,0.0,0.0,0.0,
3870,1.889657,-3.102887,9.911796,-9.54059,-1.472916,-0.47629,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.9789,-3.194653,9.905961,-9.58258,-1.459561,-0.473981,10.5,-0.5,-2.5,0.0,0.0,-12.0,10.5,-0.5,-2.5,0.0,0.0,-10.400036,0.246645,-5.679708,9.023218,6.296551,6.31539,6.303176,0.246645,-5.679708,9.023218,5.74961,5.768449,5.756235,0.116937,-5.615609,8.990891,5.658208,5.702532,5.681061,0.129708,-0.064099,0.032327,0.091402,0.065917,0.075174,0.0,0.0,-0.0,-0.0,-0.0,0.0,
3900,1.917236,-2.928599,9.993237,-12.177819,-2.170552,-0.578902,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.006479,-3.020365,9.987401,-12.219809,-2.157197,-0.576593,10.5,-0.5,-2.5,0.0,0.0,-12.0,10.5,-0.5,-2.5,0.0,0.0,-11.998019,0.246645,-5.679708,9.023218,7.328381,7.34722,7.335006,0.246645,-5.679708,9.023218,7.327264,7.346104,7.33389,0.132705,-5.665068,8.994547,7.30618,7.338557,7.308639,0.113941,-0.01464,0.028671,0.021085,0.007547,0.025251,0.0,0.0,-0.0,0.0,0.0,-0.0,
3930,1.833628,-3.568445,9.813228,-5.035642,-0.556059,-0.290889,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.922871,-3.660211,9.807392,-5.077632,-0.542704,-0.28858,10.5,-0.5,-2.5,0.0,0.0,-2.5,10.5,-0.5,-2.5,0.0,0.0,-4.076939,0.246645,-5.679708,9.023218,2.370109,2.388948,2.376734,0.246645,-5.679708,9.023218,2.883384,2.902223,2.890009,0.180107,-5.66626,9.013473,2.962737,2.967124,2.939478,0.066539,-0.013448,0.009745,-0.079353,-0.064901,-0.049469,0.0,0.0,-0.0,0.0,0.0,0.0,
3960,1.841666,-4.01151,9.604671,-2.430031,-0.238069,-0.113125,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.93091,-4.103276,9.598835,-2.472022,-0.224714,-0.110816,10.5,-0.5,-2.5,0.0,0.0,-2.5,10.5,-0.5,-2.5,0.0,0.0,-2.501952,0.246645,-5.679708,9.023218,1.430136,1.448976,1.436762,0.246645,-5.679708,9.023218,1.431137,1.449977,1.437763,0.150455,-5.671069,8.981851,1.398043,1.444222,1.409003,0.09619,-0.008639,0.041368,0.033094,0.005755,0.02876,0.0,0.0,-0.0,-0.0,0.0,-0.0,
3990,1.877681,-4.674087,9.277026,1.41521,0.040762,0.028817,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.966924,-4.765852,9.27119,1.37322,0.054117,0.031126,10.5,-0.5,-2.5,0.0,0.0,2.0,10.5,-0.5,-2.5,0.0,0.0,1.636862,0.246645,-5.679708,9.023218,-0.970025,-0.951186,-0.9634,0.246645,-5.679708,9.023218,-0.812291,-0.793452,-0.805666,0.140667,-5.687031,8.965409,-0.835667,-0.791896,-0.818808,0.105979,0.007323,0.057809,0.023375,-0.001556,0.013142,0.0,0.0,-0.0,-0.0,0.0,-0.0,
4020,1.901675,-4.774967,9.217853,2.076768,0.058801,0.040121,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.990919,-4.866732,9.212018,2.034778,0.072156,0.04243,10.5,-0.5,-2.5,0.0,0.0,2.0,10.5,-0.5,-2.5,0.0,0.0,1.99955,0.246645,-5.679708,9.023218,-1.17562,-1.156781,-1.168995,0.246645,-5.679708,9.023218,-1.1754,-1.156561,-1.168775,0.141252,-5.671232,8.974677,-1.220255,-1.170505,-1.195494,0.105393,-0.008476,0.048541,0.044855,0.013944,0.02672,0.0,0.0,-0.0,-0.0,-0.0,0.0,
4050,2.049943,-4.823359,9.138694,1.91371,5.06691,-2.472344,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.139187,-4.915125,9.132858,1.871719,5.080265,-2.470035,10.5,-0.5,-2.5,0.0,8.5,2.0,10.5,-0.5,-2.5,0.0,6.545036,1.999999,0.246645,-5.679708,9.023218,4.28726,-3.901927,-4.074486,0.246645,-5.679708,9.023218,3.538282,-3.517199,-3.667558,0.102385,-5.652434,8.972926,3.367868,-3.470521,-3.636753,0.144261,-0.027273,0.050292,0.170413,-0.046677,-0.030805,0.0,0.0,-0.0,0.0,0.0,-0.0,
4080,2.272999,-5.015855,8.985329,1.69903,11.290722,-5.078666,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.362242,-5.107621,8.979493,1.65704,11.304077,-5.076357,10.5,-0.5,-2.5,0.0,12.0,2.0,10.5,-0.5,-2.5,0.0,11.98825,2.0,0.246645,-5.679708,9.023218,8.932689,-6.37276,-6.702017,0.246645,-5.679708,9.023218,8.923948,-6.368006,-6.696929,0.155487,-5.675488,8.970864,8.876822,-6.37593,-6.721058,0.091159,-0.00422,0.052355,0.047126,0.007923,0.024129,0.0,0.0,-0.0,-0.0,0.0,-0.0,
4110,2.273174,-5.024272,8.984319,1.700075,11.316302,-5.086966,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.362418,-5.116038,8.978483,1.658085,11.329657,-5.084657,10.5,-0.5,-2.5,0.0,12.0,2.0,10.5,-0.5,-2.5,0.0,11.999985,2.0,0.246645,-5.679708,9.023218,8.942804,-6.378264,-6.707911,0.246645,-5.679708,9.023218,8.942793,-6.378258,-6.707905,0.157881,-5.677335,8.973433,8.90147,-6.383557,-6.734369,0.088764,-0.002373,0.049786,0.041324,0.005299,0.026465,0.0,0.0,-0.0,0.0,0.0,-0.0,
4140,1.973087,-4.872676,9.175427,2.008142,1.914937,-0.924737,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.062331,-4.964442,9.169592,1.966152,1.928292,-0.922428,10.5,-0.5,-2.5,0.0,-1.0,2.0,10.5,-0.5,-2.5,0.0,0.993955,2.0,0.246645,-5.679708,9.023218,-0.354721,-1.557487,-1.594188,0.246645,-5.679708,9.023218,0.412799,-1.938669,-1.997795,0.206354,-5.716324,8.970288,0.500557,-2.016363,-2.082611,0.040291,0.036616,0.05293,-0.087758,0.077694,0.084817,0.0,0.0,-0.0,0.0,-0.0,0.0,
4170,1.713892,-4.541857,9.452804,2.227944,-9.242843,6.079128,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.803136,-4.633623,9.446968,2.185954,-9.229488,6.081437,10.5,-0.5,-2.5,0.0,-12.0,2.0,10.5,-0.5,-2.5,0.0,-11.664463,2.0,0.246645,-5.679708,9.023218,-10.600572,3.086723,3.445699,0.246645,-5.679708,9.023218,-10.389993,2.998861,3.347001,0.268924,-5.715733,9.013022,-10.376364,2.985282,3.333624,-0.022278,0.036025,0.010196,-0.013628,0.013579,0.013377,0.0,0.0,-0.0,0.0,-0.0,0.0,
4200,1.725812,-4.571406,9.452905,2.243469,-9.736211,6.430543,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.815056,-4.663172,9.44707,2.201478,-9.722856,6.432852,10.5,-0.5,-2.5,0.0,-12.0,2.0,10.5,-0.5,-2.5,0.0,-11.999585,2.0,0.246645,-5.679708,9.023218,-10.86602,3.195963,3.569278,0.246645,-5.679708,9.023218,-10.865735,3.195846,3.569145,0.287484,-5.737379,9.015985,-10.884863,3.193501,3.5695,-0.040838,0.057672,0.007233,0.019127,0.002345,-0.000355,0.0,0.0,-0.0,-0.0,-0.0,-0.0,
4230,1.767388,-4.539274,9.438049,2.195939,-8.498845,5.537439,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.856632,-4.63104,9.432214,2.153949,-8.48549,5.539748,10.5,-0.5,-2.5,0.0,-8.0,2.0,10.5,-0.5,-2.5,0.0,-9.664455,2.0,0.246645,-5.679708,9.023218,-9.010644,2.419829,2.698631,0.246645,-5.679708,9.023218,-9.538537,2.642343,2.947283,0.281377,-5.687695,9.025386,-9.588172,2.686779,2.998343,-0.034731,0.007987,-0.002167,0.049635,-0.044436,-0.05106,0.0,0.0,-0.0,0.0,-0.0,-0.0,
4260,2.032385,-4.797961,9.166561,1.944607,3.617448,-1.775211,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.121628,-4.889727,9.160726,1.902617,3.630803,-1.772902,10.5,-0.5,-2.5,0.0,7.0,2.0,10.5,-0.5,-2.5,0.0,5.000415,2.0,0.246645,-5.679708,9.023218,2.985969,-3.231413,-3.365297,0.246645,-5.679708,9.023218,2.209624,-2.839074,-2.950348,0.108864,-5.658772,8.978425,2.045283,-2.797014,-2.919363,0.137782,-0.020936,0.044794,0.164342,-0.04206,-0.030985,0.0,0.0,-0.0,0.0,-0.0,0.0,
4290,2.255059,-4.966352,9.017517,1.688513,9.81984,-4.516115,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.344302,-5.058118,9.011681,1.646523,9.833195,-4.513805,10.5,-0.5,-2.5,0.0,10.5,2.0,10.5,-0.5,-2.5,0.0,10.488195,2.0,0.246645,-5.679708,9.023218,7.643219,-5.675372,-5.957029,0.246645,-5.679708,9.023218,7.634484,-5.67068,-5.952029,0.159175,-5.673751,8.970568,7.588069,-5.679836,-5.975686,0.08747,-0.005956,0.05265,0.046416,0.009156,0.023657,0.0,0.0,-0.0,-0.0,0.0,0.0,
4320,2.061944,-4.860948,9.14851,1.901153,4.326642,-2.119976,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.151188,-4.952714,9.142675,1.859163,4.339997,-2.117667,10.5,-0.5,-2.5,0.0,4.5,2.0,10.5,-0.5,-2.5,0.0,4.602381,2.0,0.246645,-5.679708,9.023218,2.651849,-3.060875,-3.184996,0.246645,-5.679708,9.023218,2.723879,-3.097681,-3.223913,0.151182,-5.691506,8.979406,2.698997,-3.114481,-3.260198,0.095464,0.011798,0.043813,0.024881,0.0168,0.036284,0.0,0.0,-0.0,-0.0,0.0,0.0,
4350,2.387187,-4.619277,9.175354,1.436935,8.255357,5.558281,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.47643,-4.711042,9.169518,1.394945,8.268712,5.56059,10.5,-0.5,-2.5,12.0,4.5,2.0,10.5,-0.5,-2.5,10.009445,4.500127,2.0,0.246645,-5.679708,9.023218,2.514622,-9.769528,3.898117,0.246645,-5.679708,9.023218,2.550779,-9.147071,3.254407,0.161874,-5.687331,8.970987,2.505256,-9.083872,3.145433,0.084772,0.007623,0.052231,0.045523,-0.063198,0.108975,0.0,0.0,-0.0,-0.0,-0.0,0.0,
4380,2.502121,-4.503049,9.197362,1.394129,9.706177,8.058861,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.591365,-4.594815,9.191526,1.352139,9.719532,8.06117,10.5,-0.5,-2.5,12.0,4.5,2.0,10.5,-0.5,-2.5,11.997536,4.5,2.0,0.246645,-5.679708,9.023218,2.397951,-11.119584,5.28297,0.246645,-5.679708,9.023218,2.398096,-11.118132,5.281487,0.14303,-5.665345,8.983326,2.351707,-11.115477,5.258929,0.103615,-0.014363,0.039892,0.046388,-0.002654,0.022558,0.0,0.0,-0.0,0.0,-0.0,0.0,
4410,2.428643,-4.558487,9.180521,1.41138,8.927026,6.753879,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.517887,-4.650253,9.174686,1.36939,8.940382,6.756188,10.5,-0.5,-2.5,8.0,4.5,2.0,10.5,-0.5,-2.5,9.664453,4.5,2.0,0.246645,-5.679708,9.023218,2.531077,-9.535801,3.657324,0.246645,-5.679708,9.023218,2.496087,-9.985667,4.120006,0.14217,-5.674963,8.965939,2.431521,-10.043071,4.151161,0.104476,-0.004745,0.057279,0.064566,0.057404,-0.031155,0.0,0.0,-0.0,-0.0,0.0,0.0,
4440,1.887861,-4.913099,9.15171,2.28947,2.370736,-5.4315,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.977104,-5.004864,9.145874,2.24748,2.384091,-5.429191,10.5,-0.5,-2.5,-7.0,4.5,2.0,10.5,-0.5,-2.5,-5.000415,4.5,2.0,0.246645,-5.679708,9.023218,2.264183,0.375828,-6.675645,0.246645,-5.679708,9.023218,2.330853,-0.255909,-6.018927,0.140321,-5.68563,8.970616,2.299095,-0.357894,-5.962013,0.106325,0.005922,0.052602,0.031757,0.101985,-0.056914,0.0,0.0,-0.0,-0.0,0.0,0.0,
4470,1.650784,-4.971943,9.203659,3.181681,-1.362246,-12.390759,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.740028,-5.063709,9.197823,3.139691,-1.348891,-12.388449,10.5,-0.5,-2.5,-12.0,4.5,2.0,10.5,-0.5,-2.5,-11.976942,4.5,2.0,0.246645,-5.679708,9.023218,1.478851,5.201512,-11.60541,0.246645,-5.679708,9.023218,1.481674,5.187581,-11.591425,0.25315,-5.669867,9.002209,1.485161,5.195913,-11.569985,-0.006505,-0.009841,0.021009,-0.003488,-0.008332,-0.021439,0.0,0.0,-0.0,-0.0,-0.0,0.0,
4500,1.754476,-5.002444,9.150766,2.610563,1.021058,-8.024421,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.843719,-5.09421,9.14493,2.568573,1.034413,-8.022112,10.5,-0.5,-2.5,-4.0,4.5,2.0,10.5,-0.5,-2.5,-5.943676,4.5,2.0,0.246645,-5.679708,9.023218,2.182921,1.020719,-7.343035,0.246645,-5.679708,9.023218,2.095232,1.626001,-7.965804,0.182392,-5.684263,8.985466,2.054669,1.685962,-8.066566,0.064253,0.004555,0.037752,0.040563,-0.059961,0.100762,0.0,0.0,-0.0,-0.0,0.0,0.0,
4530,2.296645,-4.67586,9.171315,1.566902,7.752323,4.712482,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.385889,-4.767626,9.165479,1.524912,7.765679,4.714792,10.5,-0.5,-2.5,11.0,4.5,2.0,10.5,-0.5,-2.5,9.00007,4.5,2.0,0.246645,-5.679708,9.023218,2.559959,-9.086189,3.19307,0.246645,-5.679708,9.023218,2.587779,-8.459135,2.54263,0.161816,-5.681504,8.973614,2.544995,-8.393052,2.432905,0.084829,0.001796,0.049604,0.042784,-0.066083,0.109725,0.0,0.0,-0.0,0.0,-0.0,-0.0,
4560,2.453694,-4.539989,9.194718,1.525981,9.691057,8.064692,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.542938,-4.631755,9.188883,1.483991,9.704412,8.067001,10.5,-0.5,-2.5,12.0,4.5,2.0,10.5,-0.5,-2.5,11.996132,4.5,2.0,0.246645,-5.679708,9.023218,2.398046,-11.118628,5.281994,0.246645,-5.679708,9.023218,2.398272,-11.116349,5.279667,0.15178,-5.662477,8.98592,2.359663,-11.11454,5.257277,0.094865,-0.017231,0.037298,0.038609,-0.001809,0.02239,0.0,0.0,-0.0,-0.0,-0.0,-0.0,
4590,2.279903,-4.654016,9.174206,1.564974,7.702478,4.645374,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,2.369146,-4.745782,9.16837,1.522984,7.715833,4.647683,10.5,-0.5,-2.5,5.0,4.5,2.0,10.5,-0.5,-2.5,6.912034,4.5,2.0,0.246645,-5.679708,9.023218,2.624978,-7.676057,1.730589,0.246645,-5.679708,9.023218,2.598596,-8.252999,2.32894,0.136747,-5.668401,8.969817,2.542372,-8.328781,2.377663,0.109899,-0.011307,0.053401,0.056224,0.075782,-0.048723,0.0,0.0,-0.0,0.0,0.0,0.0,
4620,1.827084,-4.949727,9.140947,2.340599,2.245501,-5.609659,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.916328,-5.041492,9.135112,2.298609,2.258856,-5.60735,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.32831,4.5,2.0,0.246645,-5.679708,9.023218,2.317366,-0.082559,-6.200073,0.246645,-5.679708,9.023218,2.3276,-0.179036,-6.099775,0.157705,-5.678009,8.968705,2.282767,-0.217053,-6.106898,0.08894,-0.001699,0.054513,0.044833,0.038017,0.007124,0.0,0.0,-0.0,-0.0,0.0,0.0,
4650,1.816772,-4.947832,9.145747,2.368784,2.096738,-5.903409,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.906016,-5.039598,9.139911,2.326794,2.110093,-5.9011,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.499787,4.5,2.0,0.246645,-5.679708,9.023218,2.30417,0.034308,-6.321409,0.246645,-5.679708,9.023218,2.304184,0.034182,-6.321278,0.152064,-5.673899,8.973006,2.260656,0.014106,-6.344367,0.094581,-0.005809,0.050213,0.043528,0.020076,0.023088,0.0,0.0,-0.0,0.0,0.0,-0.0,
4680,1.814871,-4.945203,9.151348,2.367748,2.097794,-5.904672,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.904115,-5.036969,9.145512,2.325758,2.111149,-5.902362,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.5,4.5,2.0,0.246645,-5.679708,9.023218,2.304153,0.034452,-6.321559,0.246645,-5.679708,9.023218,2.304153,0.034452,-6.321559,0.145111,-5.676481,8.975627,2.26097,0.014294,-6.345392,0.101535,-0.003227,0.047592,0.043183,0.020158,0.023833,0.0,0.0,-0.0,-0.0,0.0,0.0,
4710,1.811153,-4.943415,9.152969,2.369569,2.093515,-5.903774,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.900397,-5.035181,9.147133,2.327579,2.10687,-5.901465,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.5,4.5,2.0,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.140816,-5.678096,8.97463,2.256134,0.015789,-6.34546,0.10583,-0.001612,0.048588,0.04802,0.018663,0.023901,0.0,0.0,-0.0,0.0,-0.0,0.0,
4740,1.810967,-4.943117,9.153203,2.369654,2.093318,-5.903818,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.900211,-5.034883,9.147367,2.327664,2.106673,-5.901509,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.5,4.5,2.0,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.140812,-5.678148,8.974626,2.256156,0.015815,-6.345455,0.105834,-0.00156,0.048592,0.047997,0.018638,0.023896,0.0,0.0,-0.0,-0.0,0.0,0.0,
4770,1.810885,-4.942746,9.153396,2.369764,2.093095,-5.903848,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.900129,-5.034511,9.14756,2.327774,2.10645,-5.901539,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.5,4.5,2.0,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.140855,-5.678079,8.974643,2.256175,0.01582,-6.34545,0.105791,-0.001629,0.048575,0.047979,0.018633,0.023891,0.0,0.0,-0.0,-0.0,0.0,0.0,
4800,1.806873,-4.944371,9.154953,2.371177,2.093342,-5.903908,-0.089244,0.091766,0.005836,0.04199,-0.013355,-0.002309,1.896117,-5.036137,9.149117,2.329187,2.106697,-5.901599,10.5,-0.5,-2.5,-4.5,4.5,2.0,10.5,-0.5,-2.5,-4.5,4.5,2.0,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.246645,-5.679708,9.023218,2.304153,0.034453,-6.321559,0.139225,-5.682016,8.973774,2.255679,0.01488,-6.346338,0.107421,0.002308,0.049444,0.048474,0.019573,0.024779,0.0,0.0,-0.0,-0.0,0.0,0.0,
